,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00011590,364.500452320809,-1.21181269701954,0.111815111461617,1.58973309934766e-28,3.30510993192653e-27
WBGene00011591,210.369180974391,0.134379351161868,0.118657848733109,0.212547790077414,0.268950036923847
WBGene00011592,54.8495872734344,-0.121061471945729,0.194668759332182,0.406114073232122,0.472801222354813
WBGene00011593,36.5905599310281,-0.262891461059984,0.266878829415424,0.120364022400542,0.161051656426397
WBGene00011596,51.7389651832226,0.560035416407493,0.268003105140146,0.00540272865387606,0.00924875968198454
WBGene00011597,5057.75068736088,0.221689788981544,0.0328083598226768,9.94836781618306e-12,5.08828463160255e-11
WBGene00011599,720.252191470591,0.144040365854678,0.0723734489700916,0.0393003299338102,0.0580701767564279
WBGene00011600,4687.34494781249,0.239929274915679,0.0337901700708845,8.26705854511397e-13,4.79451225280888e-12
WBGene00011601,4566.46428639678,0.136320198947313,0.0327763235191269,2.8106100108844e-05,6.54477440044192e-05
WBGene00011604,6271.29241539609,0.127614118403385,0.033786912257776,0.000141812885363774,0.000302725622587193
WBGene00011605,12960.7500442741,0.12983962713088,0.0248575972136972,1.56425172299658e-07,4.82364284384767e-07
WBGene00011606,107.197754338175,0.241993833966894,0.172070039738789,0.0873386455269352,0.120997739340762
WBGene00011607,583.241787897472,0.0749788077897074,0.0763583565669862,0.308196799368034,0.37211233233534
WBGene00011608,563.915166821718,-0.0956025790377854,0.0842425262604758,0.234504962968591,0.293092313998804
WBGene00011609,97.9055911396938,0.104357337114853,0.161139771478306,0.43539388974508,0.502811224343211
WBGene00011610,106.554898820632,0.192980495729713,0.16485763072311,0.156744891491087,0.204166587404524
WBGene00011611,563.668464934227,0.190880969152403,0.0774647836876139,0.0102931085832388,0.0168255097793252
WBGene00011612,290.711790285018,0.105014058413009,0.105743029315107,0.28429374415989,0.346976486293281
WBGene00011613,536.449083514265,0.360133217869759,0.0869946823310726,1.4367122969026e-05,3.47322605472541e-05
WBGene00011614,839.859850507738,0.458019989182066,0.0713580527930174,4.08445489813382e-11,1.94641127662254e-10
WBGene00011615,1124.74784362277,0.468204357543267,0.0604099176246534,2.63267415978754e-15,2.03394657152628e-14
WBGene00011616,116.577571680247,0.0320868596560243,0.157265483987107,0.808100751676784,0.842708082885302
WBGene00011617,398.530048732188,-0.602338103358126,0.0927953413487886,1.55668544161622e-11,7.76778875218091e-11
WBGene00011619,210.090403539897,-0.61910324885677,0.134734822785436,7.12319509032447e-07,2.02542764754689e-06
WBGene00011625,12590.8953658666,0.199519566609318,0.0241759891693834,1.1690682883374e-16,1.04764365696252e-15
WBGene00011629,33369.9173478639,0.0459910747678646,0.0212475462200107,0.0303789974914063,0.0458406876752395
WBGene00011631,5483.53122750845,0.21910319029635,0.0336039103847297,4.92755715139911e-11,2.32321141517169e-10
WBGene00011633,159.972794128804,0.113721835492331,0.136603226425957,0.343830513759296,0.408595309932065
WBGene00011634,2887.69668938978,0.076576390656651,0.040762822225171,0.0578519144359203,0.0828111971787869
WBGene00011635,2541.33021049624,0.177604367968805,0.0415021648954548,1.4951110613222e-05,3.60630645340207e-05
WBGene00011636,7862.40929384203,0.281386208461594,0.0294190384056513,6.5365665737201e-22,8.99777789640942e-21
WBGene00011637,5096.54319534286,0.255802953317727,0.0336287522732591,1.79040128640256e-14,1.25753581500213e-13
WBGene00011638,15381.3934687174,0.0535086652823864,0.0254574218852385,0.0356364498469026,0.0531356423525931
WBGene00011639,5689.63135011028,0.0987382165510255,0.0300783524162369,0.000961612482924862,0.00183519687960578
WBGene00011641,752.563323873806,0.156777362425988,0.0747683948885661,0.0295353231874841,0.044652550291369
WBGene00011642,1404.0902152356,0.468568001357408,0.0530354085926672,2.92650507565731e-19,3.29433988090983e-18
WBGene00011643,62.3444867942087,-0.846208366810954,0.260805965185007,0.000104147313486024,0.000225807315330097
WBGene00011644,30.6843994674993,-0.146032498066666,0.24033595133531,0.333765278442766,0.398577407856743
WBGene00011645,2432.6886625188,0.217417941385015,0.0439819168597398,5.48895426350259e-07,1.57680593889412e-06
WBGene00011647,17553.9451341274,0.232502427543673,0.0249474626260357,1.70389497622608e-20,2.12606034574964e-19
WBGene00011648,2807.69161618442,0.115105308482627,0.0436050018201477,0.00754185453916047,0.0125969292749825
WBGene00011660,42.8121364235376,0.709944846401862,0.325181610760807,0.00287706958284675,0.00511935660751375
WBGene00011661,568.870021355165,-0.160341235453173,0.0781500211567192,0.032320680769687,0.0485373738409378
WBGene00011662,13561.2476008769,0.220839406284381,0.0249207367376982,4.85897983405914e-19,5.33037867822223e-18
WBGene00011663,844.31577511231,0.34233513444637,0.0702936053780208,4.98576198410632e-07,1.43966265108112e-06
WBGene00011664,2663.7793250783,0.252737824935537,0.0407710453555696,3.63485136719403e-10,1.54159017044782e-09
WBGene00011668,7240.9968528162,-0.446893357559331,0.0305069824779383,4.3812338828043e-49,2.19396472809001e-47
WBGene00011669,319.512996004702,-0.347697748317211,0.106664567918199,0.000461511101765929,0.000919180343144536
WBGene00011670,126.731592303395,0.218904303853691,0.157948372523179,0.100796160241075,0.137543049367528
WBGene00011672,134.369486541759,0.113461164867888,0.140167012076029,0.353697908647084,0.418961774226915
WBGene00011676,226.659358714507,-0.549439590755705,0.133003378123538,7.30685925885005e-06,1.8352989436535e-05
WBGene00011678,27.0481505428109,-0.0182050547608106,0.223040205512504,0.895065573534452,0.915472849961647
WBGene00011679,4856.1491496698,-0.129570463733461,0.0326530782768045,6.44910780830007e-05,0.000143989634120141
WBGene00011680,3217.87594072997,0.287611834366348,0.0402493897417968,5.08236957389458e-13,3.02792713783846e-12
WBGene00011681,771.863071843203,-0.0593676988446294,0.0698174067099825,0.379869503559475,0.446314835696623
WBGene00011682,69.4614521053448,-0.118417126020077,0.194969439351768,0.416998080065022,0.484014481812727
WBGene00011683,119.928447795752,-0.342053848973019,0.178272535112361,0.0200632325553653,0.0312281189908118
WBGene00011684,162.424666199904,-0.395580904757809,0.147574303463141,0.00236119591022144,0.00425619540238791
WBGene00011687,7821.50348132314,0.194833382120196,0.0277712204107782,1.79347531599689e-12,1.00382671511404e-11
WBGene00011688,6246.7033890229,0.162409349204039,0.0307009362913905,9.97646567158076e-08,3.15582931936488e-07
WBGene00011689,2892.51467521855,0.540113970879977,0.0394414494005809,2.73886612070088e-43,1.08354144454919e-41
WBGene00011690,20.6668362417993,0.0835583605631961,0.241964219637652,0.549547540204862,0.612264770013149
WBGene00011691,1088.19375099494,0.438065405318086,0.058830272516285,3.03322159846547e-14,2.07911546856162e-13
WBGene00011692,445.126001839614,-0.0909481605564241,0.0863022464348398,0.267981050117704,0.329333743858471
WBGene00011694,481.42220666091,-0.791817166862204,0.0870054196369791,1.13818826786838e-20,1.44288576632297e-19
WBGene00011696,6177.95820423898,0.194211620134288,0.0343894426915924,1.25045084488046e-08,4.42858213930527e-08
WBGene00011699,41.412013086952,-1.30135272507462,0.32096865627376,3.27817636626073e-06,8.60734421458207e-06
WBGene00011705,199.962433650654,-0.439866840982342,0.130803023247578,0.000216649363920838,0.00045048363393279
WBGene00011706,195.986242075912,0.430617240883603,0.134021654292672,0.000385736899003241,0.000776574366057947
WBGene00011707,54.4956577230848,-0.104360409021474,0.197430175683763,0.473164990771184,0.539446025708649
WBGene00011708,248.328824075645,-0.274576458531433,0.115164068552079,0.00917648532346445,0.0151083739246947
WBGene00011713,1302.01513417864,-0.219544570511528,0.0553224140701698,5.03029154168425e-05,0.000113829131373377
WBGene00011717,1032.77795016617,0.0218074691616758,0.0619278595267812,0.718739444996226,0.764595924513241
WBGene00011718,404.065861288365,-0.368149547519612,0.0937212101080145,3.34886333280263e-05,7.73718838371154e-05
WBGene00011719,491.826433362256,-0.231029707796104,0.0867457352617812,0.00501942587350752,0.00864364288716769
WBGene00011720,10653.3699488697,0.19411391141567,0.0306023534916602,1.73697892394516e-10,7.63753889166435e-10
WBGene00011721,35.9918987398536,0.0176615634984251,0.20751771124661,0.902974950115783,0.92193601727936
WBGene00011722,7141.09494108881,0.184196124391761,0.0280172372978971,3.87130081226766e-11,1.85068560556012e-10
WBGene00011723,439.259016344146,-0.261923784718853,0.0925201527221457,0.00269440841435478,0.0048199404260111
WBGene00011725,61.3266637856804,-1.00886433696735,0.245031976940659,3.10951970473826e-06,8.18400393042079e-06
WBGene00011726,256.9947884232,0.0689241806637818,0.107248585572516,0.487423755393604,0.553149997368453
