,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000054,47.6989299794689,0.0045081541812897,0.0510841753420299,0.664158549452349,0.8806990430321
WBGene00000055,81.2995113407328,-0.00210948656592516,0.0501290577557296,0.871566976928696,0.966751945253089
WBGene00000056,23.3190441175733,-0.0037489304554916,0.0515813495315444,0.600387473440979,NA
WBGene00000057,60.1293327561473,0.0083004576660818,0.0515130593048233,0.466760495855132,0.775837240074369
WBGene00000059,20.4289766470211,-0.00027692746987931,0.0514243470477591,0.966277453164316,NA
WBGene00000063,32469.4109917497,0.0726388941024271,0.0181739037966854,2.17691967305683e-05,0.000790665679311224
WBGene00000064,34221.6823536573,0.0492578408294942,0.0151664964166793,0.000664560079177986,0.0129485377927336
WBGene00000065,25961.0469742024,0.0538861297239406,0.0331464743358112,0.0443284665625471,0.240919312460758
WBGene00000066,24432.7417000342,0.166282972760706,0.0195941552389572,2.17047208940754e-18,6.76644673872799e-16
WBGene00000067,10446.3395507736,-0.0521723378897755,0.0206658000201287,0.00604179789209778,0.0678070977430133
WBGene00000068,149.614188589684,0.00615203295856445,0.0491807817437994,0.704488596357414,0.900304659180057
WBGene00000069,21.8287297346023,-0.00448483317343769,0.0516705852458831,0.52763560297908,NA
WBGene00000070,211.6259571357,0.00855074418064647,0.0484498926653523,0.655054267173076,0.875303493330567
WBGene00000071,220.514460141109,0.0889144785516478,0.151949775813413,0.0205930703895844,0.151968024357958
WBGene00000072,129.504166858652,-0.0175202943569764,0.0532224442786749,0.276384353478759,0.620685942090039
WBGene00000073,579.03890573958,0.0538653135947126,0.0617230399007633,0.0929115449959387,0.357062362656105
WBGene00000074,703.977740383842,0.148782134400925,0.0736583696480143,0.00305690547292982,0.0423029252741535
WBGene00000075,673.560011561494,-0.0098668971005314,0.0422894788712126,0.694169119129609,0.895375246982141
WBGene00000079,2934.11741046251,0.0128210542050271,0.0311863876021713,0.609981503804505,0.854979694916693
WBGene00000080,2937.78229949867,0.00628768164014209,0.0282692423257517,0.791662310686089,0.937092377356715
WBGene00000081,3200.04959076233,0.0383557466311596,0.0293088480324236,0.119846330636704,0.407268689676122
WBGene00000082,42.3425041838148,-0.00530378514615233,0.051308151787822,0.593276875263031,0.848737587135373
WBGene00000083,870.337296957293,0.0107838776575987,0.0397567940574984,0.679933269668552,0.887434563582142
WBGene00000084,238.584524611828,0.000547824127912533,0.0476119543931632,0.977149502136802,0.994176948499945
WBGene00000085,23.64101519703,0.0125592323294146,0.0536271305405596,0.0899040990822816,NA
WBGene00000086,177.511891713387,0.026263583698019,0.0569034534573523,0.172024293365622,0.495092727399369
WBGene00000088,377.24464874811,0.0419209235706105,0.0623272898637546,0.123286461562378,0.414140663907383
WBGene00000089,90.6508762420989,-0.000906024270962543,0.0498956901093999,0.946930847018216,0.987903894584902
WBGene00000090,3221.95824224048,-0.059526396301694,0.0337207619467039,0.0290325697409687,0.191104123286153
WBGene00000092,781.958045464961,0.115250871048785,0.0704373522698129,0.00941735896029484,0.0910772790886247
WBGene00000093,559.566760600265,0.0254205093748909,0.0478078766934497,0.328778339687467,0.672109163262741
WBGene00000094,962.302949039213,-0.0756957023851747,0.0597712234316631,0.0371928333860474,0.219461182487702
WBGene00000095,692.45139024303,0.00283934245019644,0.0409738279627399,0.899678330622976,0.97537211546657
WBGene00000097,1034.47802000406,-0.00342450687539495,0.0378144122325591,0.890413054870876,0.972470388752028
WBGene00000098,5778.50159959057,-0.0176599177108832,0.0229364629511452,0.39025678426583,0.721524875184097
WBGene00000099,2385.54523336219,-0.0180775907948359,0.0312258969432048,0.469204464784074,0.777361836644122
WBGene00000100,2460.90136822169,0.164274834691588,0.0391428088617266,2.46971891908689e-06,0.000120511545343096
WBGene00000101,8827.55462746546,-0.0638993263043484,0.0209355424076992,0.00090924478950775,0.0167836418957985
WBGene00000102,5667.11468347027,0.00095695172224639,0.0225531424805034,0.991733374083773,0.99867417293335
WBGene00000103,451.721086914591,0.277984779178111,0.0897168900758834,9.37863858158016e-05,0.00266302163761888
WBGene00000105,1702.67861533331,0.0261038734619058,0.0371055610108049,0.336057441280833,0.678779695121701
WBGene00000106,2918.63509481657,0.0929022384150593,0.0345903998315348,0.00143456912394002,0.0236767195264394
WBGene00000107,6169.24346632219,0.0369910343834889,0.0243788465564209,0.0860754889552952,0.343658915882347
WBGene00000109,2170.73392014541,0.118218504080285,0.0398778872658431,0.00039782877441767,0.00860275979824569
WBGene00000110,3559.21648931337,0.0540436457194773,0.0296132425745714,0.0303577991745335,0.196192826109904
WBGene00000111,162.179723795064,0.342481615283942,0.168068634260854,0.00133051209173981,0.0224439220794624
WBGene00000112,1962.95064167125,0.0620988484743066,0.039665294754705,0.0378025543428292,0.220931851683629
WBGene00000113,821.593915974568,0.0138121731449796,0.0411040005344776,0.596680471311918,0.84940463327714
WBGene00000114,17458.2325334714,0.0915848812537291,0.0188619647405953,2.62779258313555e-07,1.78737673700183e-05
WBGene00000115,4211.5573948402,0.0110954873640423,0.0260017544200417,0.622196426126774,0.859131303298034
WBGene00000116,290.737828502796,0.00732771461397635,0.0470775352520883,0.726443205475046,0.908600478663372
WBGene00000117,1327.85941410862,-0.051559991235837,0.0451546268355158,0.0938918768292839,0.359108572525862
WBGene00000118,1492.27523061534,0.0319718563934889,0.0391741639406863,0.252342545162366,0.595474124107837
WBGene00000120,725.750964117597,0.0881814016024353,0.071099007604868,0.0267642457299435,0.181385947963259
WBGene00000121,7051.17475803158,-0.0119901251608081,0.0213410017408529,0.503569988069503,0.800250320569787
WBGene00000122,6304.89298612999,-0.0144042237512247,0.022028214089112,0.469745886229332,0.777365919528224
WBGene00000123,5833.49457630262,-0.0169074841645496,0.0246505063539799,0.435043840541734,0.75381461560966
WBGene00000133,368.28996054669,0.024057900784918,0.0512269641825033,0.308936159232951,0.652536514477585
WBGene00000135,29.368183989078,0.0105329768325385,0.0527851670211391,0.205235739665995,NA
WBGene00000136,414.229543783957,-0.0750181572480152,0.0878180100592631,0.0406296382274892,0.228908850314815
WBGene00000137,686.581744471042,0.00184477781846391,0.0418067881934847,0.929766327505981,0.983113575805504
WBGene00000138,225.976029691582,0.0834223734442451,0.135706361262787,0.0227049869061195,0.161892038149542
WBGene00000139,100.351209729112,0.00423760349353983,0.0500367805616029,0.763560086338845,0.924660584050095
WBGene00000140,4806.70304494954,-0.0700792984628073,0.0610402517083327,0.0493475541445326,0.255704965207814
WBGene00000142,3208.73265191488,-0.0527432126745656,0.0312489936774258,0.0410405880595959,0.229954328403816
WBGene00000143,2494.87309682223,-0.00123402332922707,0.0300331925068821,0.955995346388049,0.989289150008944
WBGene00000144,774.534940638426,-0.0121888699660092,0.0417307458746798,0.632313464496822,0.863282875093588
WBGene00000145,1179.19482163008,-0.0414344216768289,0.0445013128171891,0.164256974972856,0.483592872539444
WBGene00000146,5738.90645042699,-0.00364376491769381,0.0231485435261178,0.866375335596791,0.966023578291622
WBGene00000147,1003.29432589978,-0.0194333308090815,0.0401650721664676,0.466456933499536,0.775645921561604
WBGene00000148,1695.22141022554,-0.0187379810114495,0.034268029777344,0.475440654758444,0.780897185475488
WBGene00000149,3485.85552297898,0.188560194268244,0.0318086926017124,2.58387950222214e-10,2.92917976297364e-08
WBGene00000150,560.392847043996,0.0379823440516968,0.05422218476674,0.174512930812252,0.498614720597227
WBGene00000151,2085.43974625608,-0.0348703325258457,0.0349420066977316,0.194182036165805,0.525894061749235
WBGene00000155,5836.12212453261,-0.00690442141655806,0.0226967048674492,0.70246484029065,0.899423307820667
WBGene00000156,4683.24922934163,-0.000284785533932019,0.0253440182602689,0.932761939948734,0.984481174650914
WBGene00000157,472.217046734257,-0.0023003445120081,0.0435624829923798,0.92699622063593,0.982843688081998
WBGene00000158,2651.62440064997,-0.0124209929089556,0.0299927016116924,0.611145155984033,0.85511558229757
WBGene00000159,1201.48183062177,-0.00274127346645149,0.0365818207448161,0.924670647441947,0.982142978127587
WBGene00000160,3325.66414721873,0.0397959349614934,0.0301081199947457,0.111235654663933,0.392318176557627
WBGene00000161,1383.82506360181,0.0809286228510982,0.0499330426408113,0.0205687105234321,0.151968024357958
WBGene00000162,2687.59916513537,-0.0536190148461008,0.0331649992158815,0.0456068792270027,0.24490239500701
WBGene00000163,3669.34522943497,-0.0126303503158022,0.0263344087158424,0.577371509289459,0.84049487650417
WBGene00000164,564.313895161205,0.03336378607431,0.0510354062499243,0.220297469204048,0.559619397210736
WBGene00000165,2275.90310273462,-0.114064618373818,0.0438073040795966,0.0012171413589103,0.0210802121466826
WBGene00000168,3287.13910697314,-0.058554759482362,0.0323397326434533,0.0274716761313496,0.184288476522496
WBGene00000169,463.724255796035,0.0193705808747369,0.0474674610160149,0.428292506035862,0.750222700883074
WBGene00000170,2030.80428287998,0.351079927676273,0.0416829218862478,2.135144366111e-18,6.76644673872799e-16
WBGene00000172,253.216078617688,0.0125723112750068,0.0486281781367376,0.54617752562738,0.82245409501088
WBGene00000174,27.2133949166297,0.00318242450050655,0.0514441842326996,0.680117373734597,NA
WBGene00000175,2781.3176179057,0.138040553719463,0.0377643189894863,2.84920251915896e-05,0.000993062107842268
WBGene00000176,678.653205471062,0.229361135628767,0.0712658075127324,7.32721081298218e-05,0.00218705550409838
WBGene00000177,133.319457811448,-0.00246226675150936,0.049282622450418,0.873770196032088,0.96766557233749
WBGene00000178,1270.12851726792,0.0464399450721829,0.0446033774537699,0.123700362494848,0.415034131025314
WBGene00000179,662.401327389259,0.00750531141857799,0.0419726369276078,0.764341787246984,0.924674773986515
WBGene00000180,359.440881210447,-0.00819287852293478,0.0459128630708229,0.712621389485717,0.903190271507419
WBGene00000181,3936.82902595754,0.012237619026064,0.026407940325843,0.593149375788318,0.848663366199935
WBGene00000182,9253.64981130782,0.0331052881163085,0.0204916847825998,0.0813230289741895,0.334318078453234
WBGene00000183,7792.24155201136,0.035228183936281,0.0217472799769029,0.074501917590497,0.31877489140487
WBGene00000184,1114.68593227194,-0.0222171450864115,0.0401008654198199,0.411712046401659,0.735771384835322
WBGene00000186,1537.83558998095,-0.0319323006882934,0.0380156974180921,0.240905569839041,0.583403316891223
WBGene00000187,1353.98992546195,-0.0573341583435911,0.045220760788198,0.0662547347256772,0.298505374478633
WBGene00000188,74.5852848636168,0.030844455426302,0.0642268335615016,0.0253549041821295,0.174183773451981
WBGene00000189,642.855117702652,-0.0267789395091555,0.0464533873129515,0.337007608329095,0.679525042809456
WBGene00000190,58.4960740464803,-0.00345394086710415,0.0507076125379496,0.760468463742621,0.923173344357322
WBGene00000191,47.2443345431419,-0.00545345719087062,0.051221173028302,0.596125576590184,0.849353373774284
WBGene00000192,4004.53772802617,-0.0223868788867345,0.0259387029592517,0.296849754098798,0.64180223064722
WBGene00000195,569.157013413499,0.0634777272398518,0.0679177926118633,0.0643677086824891,0.294376036896322
WBGene00000196,1098.39742378609,-0.0888952914988174,0.0568343040808116,0.018016629603305,0.140872160015973
WBGene00000197,7539.48257523476,0.0674826631567251,0.0224549426261387,0.000974223252831122,0.0177207578063593
WBGene00000198,4829.41580507317,0.0195384435392801,0.0267530764841656,0.394182521474742,0.723528836975384
WBGene00000199,2261.25030478537,0.000253500556275047,0.030338875075968,0.993423895926543,0.998940677435666
WBGene00000200,3496.40979158283,-0.00619983726109215,0.0270484914489409,0.788022374630118,0.9365076425413
WBGene00000201,2531.11694576086,-0.000309021029085385,0.0301011646858894,0.986585498353623,0.997248405658174
WBGene00000202,1715.14575567272,-0.0259981553393012,0.0365694221167325,0.332327139589512,0.675794072769178
WBGene00000203,1280.18680893852,-0.0112875391540647,0.0374531707014394,0.830245955939716,0.952842863637533
WBGene00000204,1452.22691001573,-0.00361345404854342,0.0363329014867738,0.888817686596224,0.972147051619669
WBGene00000205,1033.09245576353,-0.0349456386232133,0.044462164781707,0.250167080298013,0.593021331245966
WBGene00000206,6774.78276901426,-0.00365926234911153,0.0222394957501007,0.869974823710505,0.966023578291622
WBGene00000207,6254.67896935001,0.014224107391273,0.0222010748086434,0.468629357393688,0.777045449673842
WBGene00000208,1234.90954648571,0.0194859632260766,0.0379504135815377,0.52185159367366,0.81096063306371
WBGene00000209,3643.97414244582,-0.0272061358652474,0.0289766285359862,0.260811726823645,0.60477066325243
WBGene00000210,2132.60930973177,0.0121193950058111,0.0341126569512642,0.639755786259635,0.867566359254698
WBGene00000211,284.290150678983,0.0881996379535936,0.124849867551234,0.0247317453152226,0.171547823036306
WBGene00000212,321.853821394905,0.0364854356378007,0.0593538156507447,0.151294092654327,0.465964215658482
WBGene00000214,34120.9654017019,0.0185167744487686,0.0141780693627641,0.173835492562743,0.49769278903869
WBGene00000215,14456.1398198982,-0.0022899548299123,0.0176030953464775,0.889590444472821,0.972328940233586
WBGene00000216,17237.5814558553,0.0601267290083834,0.0168752859737568,0.000185576738934677,0.00466979314139885
WBGene00000217,10213.0335628215,0.0633978699156552,0.0199036234782836,0.000597658948260272,0.0117675901339036
WBGene00000218,10257.7660507683,0.0153941835460776,0.0194192075119832,0.393214273869256,0.723528836975384
WBGene00000219,20105.3480790781,0.0566561524084902,0.0161954635308682,0.000244893512005177,0.00589793966788434
WBGene00000220,104.880379956556,0.617023325332263,0.18650582024965,3.68129706409903e-05,0.00123698194462226
WBGene00000221,2358.42613841161,0.019912625303944,0.0329668958182166,0.460122383289389,0.770854382393911
WBGene00000222,424.396013003749,0.0556534168362016,0.0728166018337357,0.0828234091798599,0.336729293597507
WBGene00000223,6483.31594876261,-0.0211569086492143,0.0224626579067362,0.27695138603109,0.621396522476395
WBGene00000224,768.973337252054,0.14380812611912,0.0740633624104378,0.00374926102888181,0.0489848155147154
WBGene00000225,500.636118456809,0.0272592755868356,0.0495756100436372,0.296522780104481,0.64180223064722
WBGene00000226,4022.70654155252,-0.116781813831625,0.0303801840274623,1.86270092259438e-05,0.000687667514943314
WBGene00000227,1981.96506289696,-0.0782749991496663,0.0431816140485234,0.0157868680673049,0.129609378434062
WBGene00000228,3663.51783752949,0.124925429105721,0.0331097425823039,2.1235980875578e-05,0.000773803290151337
WBGene00000229,49307.3391812683,0.05941954779227,0.0137734999839851,7.43796926433832e-06,0.000314447964446293
WBGene00000230,10956.7721247886,0.0576415186545719,0.0214219697658393,0.00323151513984926,0.0441207961247302
WBGene00000231,6129.5384762936,0.00563747592621846,0.0236467019609489,0.785508393077754,0.935003195132262
WBGene00000232,61.436758126363,-0.0105824499326563,0.0520552680396717,0.362784586862721,0.698256117022864
WBGene00000233,211.136020675324,0.0286854359950035,0.0575301529269865,0.169920593669468,0.491609456809269
WBGene00000235,2494.04522947313,0.0320148840681621,0.033011274512703,0.214443464335788,0.55318410098218
WBGene00000236,1683.48026181378,-0.0301798767068832,0.036772907878784,0.283728481119625,0.627940197910777
WBGene00000237,371.963561672072,0.160302507943448,0.111180021876439,0.00686392631902709,0.0747901408528553
WBGene00000238,130.159299189645,0.0255268106077513,0.0575060088867279,0.142662426849984,0.45106035060195
WBGene00000239,422.541549209454,-0.0238737789289234,0.0491154716106807,0.337594085331574,0.679650019294483
WBGene00000240,782.157959918813,0.0134181208123933,0.0410024919759882,0.607567199732461,0.854467981002625
WBGene00000245,551.911844688579,0.0103732521674766,0.0438465293665244,0.669027004344453,0.882465117963146
WBGene00000246,33.1119799758793,0.00223888699353063,0.0512301841733621,0.802037433920852,NA
WBGene00000247,1293.46363135316,0.0299828525488325,0.0392882152077857,0.259791634926427,0.603937591579844
WBGene00000248,1260.15397702367,-0.0283934809483006,0.0434169408661087,0.305714519843273,0.650063292194211
WBGene00000249,1294.76708490168,-0.0560756269912758,0.0457966901117987,0.0714265840183955,0.310768215482511
WBGene00000250,1378.47491737235,-0.0569899758809023,0.0474217523777707,0.0704394762924782,0.308805563449407
WBGene00000253,466.791939814067,0.00549688437616265,0.0442848159498022,0.78715606185757,0.936030142215248
WBGene00000254,6178.02513919043,-0.0347072675890933,0.023104994907054,0.0929211585898559,0.357062362656105
WBGene00000255,21.3770921830224,-0.00369090815214305,0.0515913748383169,0.597970327935941,NA
WBGene00000256,274.449718266059,-0.785156094897192,0.107549990437551,1.39153848401308e-14,2.78879221537121e-12
WBGene00000257,3671.35806019826,0.0263367443083907,0.027965439598831,0.26465082755699,0.608771437116484
WBGene00000259,1275.25464076695,-0.0183260018181049,0.0372295835611705,0.491684022158821,0.792498891381365
WBGene00000262,259.320465143962,0.0638792763779607,0.0945047446573573,0.0386159698877307,0.222710501879675
WBGene00000263,3977.76487949584,0.0604856203557005,0.0304024049992078,0.017833920541844,0.14002545998942
WBGene00000264,1506.85508533849,-0.024084951050977,0.0380661307235084,0.374917842967797,0.708516979479686
WBGene00000265,1665.27645845135,0.00108430397749663,0.0332575451276573,0.968010271816108,0.992171972966212
WBGene00000266,434.941756904088,-0.0312797628869819,0.0527825582652208,0.230516606276011,0.569717655193937
WBGene00000267,77.3420581002021,0.0268867612151539,0.0601674361234617,0.0639700867373526,0.293192338288337
WBGene00000268,2100.72483987002,0.0124098755694176,0.0318623109820045,0.624756905363683,0.859935153586646
WBGene00000269,555.696098065151,-0.0104364731430459,0.043453582888792,0.673312002595277,0.884200698797003
WBGene00000270,659.8417949539,-0.0215173156972066,0.0449247145753641,0.410538467241054,0.73513186634983
WBGene00000271,2756.93623426003,-0.00397989930694664,0.029126208757304,0.868822455219003,0.966023578291622
WBGene00000273,4416.16667026156,0.1804201120611,0.0290927569686035,4.94885919866618e-11,6.24056705467759e-09
WBGene00000274,2683.13264775541,-0.0399004360347585,0.03257404499143,0.127046694938218,0.421741211670429
WBGene00000275,6614.62631069628,0.0192447133632403,0.0218586827502738,0.324672242663883,0.668209929756866
WBGene00000276,2687.73666906614,0.00148134870489134,0.028945515534457,0.952233194930071,0.988888049107078
WBGene00000277,1550.68209193715,0.138738720966145,0.046809173566679,0.000305723003695758,0.00701662427500511
WBGene00000279,109.41317777696,-0.00966307829533134,0.0510224623299796,0.483089090985727,0.786518036237705
WBGene00000281,849.615125503812,0.0111626672266827,0.0401258914307663,0.668908484240225,0.882465117963146
WBGene00000282,1386.73391897599,0.029587450605455,0.0391523268573305,0.286107509235547,0.630717850353672
WBGene00000283,601.344489014573,0.0638757201029892,0.0661022373102624,0.064586369594902,0.294781990434108
WBGene00000284,46.9950772525066,0.00288616634599746,0.0510437470386143,0.768166954010647,0.927203455029199
WBGene00000285,146.183264992906,-0.0399818547803804,0.0705666794010106,0.0483756168998754,0.252964809668578
WBGene00000286,196.545941371584,0.0150645161395291,0.0505111445400645,0.429214834177315,0.75070817827222
WBGene00000287,45.6170085074941,0.00136184934989262,0.0508929243992728,0.893289576944394,0.973338730295819
WBGene00000288,61.0213264586916,-0.00589398839154618,0.0510088339747009,0.607085106185921,0.854300770313724
WBGene00000289,3087.91821993053,0.0912674402097244,0.0335053683167802,0.00133187669116297,0.0224439220794624
WBGene00000292,3093.51055596554,0.0315953670081227,0.0294316045985836,0.200588502883704,0.534645615045921
WBGene00000293,3629.25740461272,0.00048142522975316,0.0269864755082316,0.984290820778375,0.997084202689386
WBGene00000294,1920.00184919132,0.114871270084248,0.042688790011305,0.000952605007632144,0.0174121921834781
WBGene00000295,25.1363396142837,0.00592671677173334,0.0518659532461103,0.414559482898679,NA
WBGene00000298,960.432379097958,0.073807166617343,0.0561598692938673,0.0376745890676427,0.220644094291589
WBGene00000301,5113.90917708771,0.272272709191371,0.0262289981984503,2.04600971293398e-26,1.53082446721721e-23
WBGene00000302,42.7348268754999,-0.000711895663119883,0.0509283760510476,0.936906083301074,0.98585466148382
WBGene00000366,8042.19913647503,0.00639995624686441,0.0324328285019427,0.801172271080499,0.940582293200925
WBGene00000367,271.35606169667,0.0426409514556686,0.066586160562735,0.0968747134075266,0.365699599250814
WBGene00000368,179.00666060149,0.0356257233465346,0.0637601531273471,0.17690788386921,0.502642324218772
WBGene00000369,3555.42185365227,0.00601605241545777,0.026977072159446,0.794715350864831,0.937963022689663
WBGene00000370,1967.4407635073,0.0979664628300221,0.0464233561719455,0.00555137658187959,0.0640907086595219
WBGene00000371,5920.63202565852,0.0169765543218849,0.02282340398205,0.399678684308013,0.726361370625482
WBGene00000373,167.931266294205,0.0432534049855645,0.0727610507926246,0.0546717064021155,0.269954380930993
WBGene00000374,257.911599398131,-0.0269973707159532,0.054734884770302,0.224469588885287,0.563962882484795
WBGene00000375,1273.58285921481,0.000346301953168172,0.036188862557154,0.929008383239402,0.983087456102194
WBGene00000376,10392.237597653,0.00627305020877413,0.0203514393450038,0.738611293087141,0.912933319638434
WBGene00000377,10924.6384609113,0.0381857569202234,0.0194517583883321,0.0339831886026936,0.209036762911284
WBGene00000378,10466.376834688,0.0138056315311957,0.0187090365188558,0.429089264303039,0.750688825139985
WBGene00000379,10350.4078582491,0.000840434721127951,0.0184096643780882,0.958238159766155,0.989629959102136
WBGene00000380,15027.273785703,0.0131561742280336,0.0174865062712358,0.424077462507607,0.745990809047473
WBGene00000381,9265.96791119361,-0.00694485939807955,0.0196892768955813,0.716264726504109,0.904977029357838
WBGene00000382,2552.55269336555,-0.00885932275437484,0.0296307789216648,0.714510951014227,0.904362297542778
WBGene00000383,5221.64491744377,0.000888560486362477,0.0240696249385262,0.966206872350708,0.991798848713464
WBGene00000386,7150.15274917576,-0.0350814658809853,0.0221292879547181,0.0799677376223435,0.330529631241928
WBGene00000387,2150.99511542916,0.104760404234874,0.0396280222045612,0.00127079669635627,0.021576628325577
WBGene00000388,1717.2433332236,0.0162706268319392,0.0342056540692798,0.52736457422222,0.813443185334796
WBGene00000390,5387.55506587292,0.00017651344569563,0.0229655972496966,0.966154697554853,0.991798848713464
WBGene00000391,106.908800753711,-0.0106905413852947,0.051049171052904,0.470836004905261,0.777759494095083
WBGene00000392,961.148253912114,-0.00691153205607643,0.0393342367741626,0.783047799786551,0.934014821660586
WBGene00000393,723.29802108413,-0.00354348085304407,0.0404512852617137,0.888129558391584,0.9718411932868
WBGene00000395,326.76514325734,0.0201974931583805,0.0495818687301725,0.381340120312393,0.713059008708096
WBGene00000396,3923.59022784601,0.107730466189773,0.0345851613183517,0.000297087053058245,0.00687465566283027
WBGene00000397,65.0104806266978,0.00135560394662248,0.0504776749447405,0.90933485596921,0.97762861275433
WBGene00000401,28.8736732860611,-0.00374910139666744,0.0514057071120561,0.646349532196335,NA
WBGene00000402,18.0197772054113,-0.0019871691977194,0.0515142072236436,0.75872362113732,NA
WBGene00000403,1107.80570819266,0.0980564146837181,0.0598321321126999,0.0131451990875676,0.114897639688295
WBGene00000405,6045.7880375053,0.00431310451506419,0.0219940393329032,0.855300541849655,0.962404045177234
WBGene00000406,295.864018076276,0.00229980167228927,0.0461900504322226,0.915160216049719,0.97920329643416
WBGene00000407,1529.88015837258,-0.0321602519330211,0.0395148220987687,0.249890107437853,0.592795746306283
WBGene00000408,1947.4423532268,-0.0205658921238626,0.0331974858353841,0.428875904435847,0.750523113380214
WBGene00000409,1913.56876903355,-0.0537230733634916,0.0385897690526221,0.0650520671944205,0.296011989254222
WBGene00000410,1084.44005756559,-0.0049836697858218,0.0372404217639896,0.860163351021518,0.964300598193436
WBGene00000411,8035.46148339867,-0.0053720216493501,0.0202996711689637,0.774774841332138,0.930206313476769
WBGene00000413,1941.50693194759,0.0121605451724718,0.0327328917922072,0.633304484145443,0.863827932129838
WBGene00000414,1328.16336921292,0.024746366715438,0.0387253637298474,0.365793429271233,0.701281116623002
WBGene00000415,2416.82696428628,-0.010791523890339,0.0308584972684425,0.662212814153397,0.879820938183483
WBGene00000416,2318.81968736166,-0.0129548491278359,0.0308309988045027,0.603835236953366,0.853670106005348
WBGene00000417,5278.99461872577,-0.00457026075033467,0.0235515642170029,0.827651848615772,0.952271187897557
WBGene00000418,1311.97821063495,0.0743978043043097,0.0485145975099536,0.028062519135271,0.187244739747412
WBGene00000419,3669.13854353305,-0.0136779023062647,0.0278293692269015,0.561044973981749,0.831098080292243
WBGene00000420,1842.23980841563,0.0324267680394512,0.0357998265578866,0.223023556480566,0.562145499728959
WBGene00000421,5666.454502261,-0.026117025369108,0.0244075341558508,0.221499286026175,0.561134170276314
WBGene00000422,224.848791820841,0.0185581759992032,0.0510819118430026,0.367245880345331,0.70247132906418
WBGene00000423,2630.38519518298,-0.0254982864287745,0.0316362774383417,0.31292494995613,0.656397008630276
WBGene00000424,1468.9150113875,0.0204713418757501,0.0367840262376438,0.474739758838872,0.780592807473008
WBGene00000425,333.106722865318,0.117111999121637,0.12531671275156,0.0165970978215795,0.133049449179705
WBGene00000426,2280.55218858162,0.0180401350473701,0.0310517111862108,0.472621370757986,0.778773989724985
WBGene00000430,21.1418502628226,-0.00305895684917235,0.0515275082990309,0.662711207189452,NA
WBGene00000431,45.2674215837266,0.00371185187160853,0.0510383694376802,0.706282174684973,0.900828608633028
WBGene00000435,22.7957606859058,0.0084224762674724,0.0523695203155118,0.250686470206385,NA
WBGene00000437,248.103390543941,0.0455955498261275,0.0704554631274374,0.0799577088231433,0.330529631241928
WBGene00000438,34.5715421086049,-0.000119811672035687,0.0511311752493021,0.987007215372886,NA
WBGene00000439,57.1991049134716,-0.00036694091084426,0.0506340384966992,0.947377034472413,0.987903894584902
WBGene00000441,156.690838310353,-0.00304398346665122,0.0488351897482038,0.855150527051869,0.962404045177234
WBGene00000442,25.9197023985738,0.00240530314824616,0.0513603435021297,0.761142189125108,NA
